julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
13,900,3.900081204,3.54518762,4.564604574,3.65904327,,,,,,,
13,960,2.154369177,2.250607012,2.388466428,2.6315674,,,,,,,
13,1020,1.515811561,1.772059678,1.401320401,2.041885681,,,,,,,
13,1080,1.134775426,1.447212518,0.932073547,1.704673147,,,,,,,
13,1140,0.843783838,1.193246427,0.60542732,1.459891379,,,,,,,
13,1200,0.63302586,0.966809102,0.408846621,1.215437653,,,,,,,
13,1260,0.366314376,0.810482992,0.025572173,1.085818558,,,,,,,
13,1320,0.311029367,0.647879228,0.103367025,0.897176302,,,,,,,
13,1380,0.022710641,0.554155979,-0.400574675,0.835038228,,,,,,,
14,0,0.084647547,0.43963853,-0.118189347,0.695531757,,,,,,,
14,60,-0.094054404,0.395568141,-0.431246352,0.66270618,,,,,,,
14,120,-0.192528693,0.35490095,-0.554788593,0.634042007,,,,,,,
14,180,-0.291912271,0.322062994,-0.673695477,0.617575425,,,,,,,
14,240,-0.391969472,0.299962038,-0.7859161,0.616482554,,,,,,,
14,300,-0.498036509,0.294211674,-0.899415674,0.637096005,,,,,,,
14,360,-0.678350844,0.355537508,-1.093697026,0.727986653,,,,,,,
14,420,-1.00150296,0.570447911,-1.375914623,0.926467355,,,,,,,
14,480,-0.624805545,0.373920916,-1.044922446,0.839271412,,,,,,,
14,540,0.587681548,0.923397419,0.564866415,1.268174221,,,,,,,
14,600,2.082090478,1.93602982,2.260986973,1.931990956,,,,,,,
14,660,4.174458454,3.014362215,5.234550409,2.469315248,,,,,,,
14,720,5.363125216,4.241361712,6.684362079,3.767115645,,,,,,,
14,780,5.783964594,4.75832602,7.102943722,4.435678776,,,,,,,
14,840,5.240253903,4.347313312,6.347682782,4.047297794,,,,,,,
14,900,3.84866367,3.482908577,4.531782362,3.598662109,,,,,,,
14,960,2.097421676,2.189483347,2.338727916,2.571241307,,,,,,,
14,1020,1.444440691,1.701820593,1.332715631,1.976005019,,,,,,,
14,1080,1.061336955,1.376243507,0.857792439,1.636372802,,,,,,,
14,1140,0.769999177,1.122976864,0.529784139,1.392705211,,,,,,,
14,1200,0.559828157,0.895863349,0.334131752,1.14603679,,,,,,,
14,1260,0.291642766,0.741012784,-0.053088792,1.019406983,,,,,,,
14,1320,0.238814915,0.577542328,0.03009683,0.828208607,,,,,,,
14,1380,-0.052770346,0.485424642,-0.481765387,0.76935221,,,,,,,
15,0,0.013646377,0.370100478,-0.189392707,0.627561423,,,,,,,
15,60,-0.167442586,0.32685452,-0.507927572,0.596257872,,,,,,,
15,120,-0.266294209,0.286663409,-0.632277073,0.568263383,,,,,,,
15,180,-0.366042787,0.25435158,-0.751855662,0.552503248,,,,,,,
15,240,-0.46649227,0.232890835,-0.864668825,0.552249176,,,,,,,
15,300,-0.57313845,0.228009898,-0.978932655,0.573981851,,,,,,,
