julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
8,480,-3.186091804,-2.195859075,-3.440336375,-1.563729173,,,,,,,
8,540,1.968425537,-0.655219976,4.284342698,-1.086765746,,,,,,,
8,600,7.424822977,2.602844832,11.96581964,1.50644081,,,,,,,
8,660,11.99952812,6.16146662,17.86470314,4.592737531,,,,,,,
8,720,14.4345007,9.319911149,20.51327543,7.986318613,,,,,,,
8,780,15.40174127,10.6902703,21.36608252,9.826467678,,,,,,,
8,840,13.88188342,9.728718693,19.08111114,8.998643686,,,,,,,
8,900,10.27549837,7.466832026,14.32638509,7.570000213,,,,,,,
8,960,4.9648989,4.072231968,6.934478334,4.807347037,,,,,,,
8,1020,1.234769001,1.697431744,1.413458944,2.505183875,,,,,,,
8,1080,-0.16857832,0.655369791,-0.651206425,1.273362156,,,,,,,
8,1140,-1.078997585,-0.101550235,-1.773642322,0.485474921,,,,,,,
8,1200,-1.791488698,-0.684408148,-2.611552456,-0.080812293,,,,,,,
8,1260,-2.365063763,-1.234204481,-3.270537488,-0.714939776,,,,,,,
8,1320,-2.751292737,-1.549922327,-3.618745449,-0.936196444,,,,,,,
8,1380,-3.369332612,-1.978230308,-4.567809451,-1.500463986,,,,,,,
9,0,-3.372413455,-2.113963943,-4.232328122,-1.493980499,,,,,,,
9,60,-3.807733168,-2.324057942,-4.930547471,-1.78411898,,,,,,,
9,120,-4.092006536,-2.450446178,-5.281432343,-1.898871427,,,,,,,
9,180,-4.392692476,-2.551071317,-5.642863121,-1.970361279,,,,,,,
9,240,-4.705195667,-2.619587672,-5.996939188,-1.994302389,,,,,,,
9,300,-5.094875646,-2.643376727,-6.450415015,-1.960634264,,,,,,,
9,360,-5.58794154,-2.567059839,-6.972518376,-1.816262572,,,,,,,
9,420,-5.934651292,-2.535898711,-7.374795808,-1.689634556,,,,,,,
9,480,-3.263266128,-2.293815729,-3.501434876,-1.663437965,,,,,,,
9,540,1.903117946,-0.749481779,4.248370346,-1.183399467,,,,,,,
9,600,7.358078296,2.509074725,11.93277962,1.413016616,,,,,,,
9,660,11.92700359,6.062877925,17.8276836,4.494975973,,,,,,,
9,720,14.35329912,9.217393416,20.46609336,7.886394461,,,,,,,
9,780,15.31809385,10.58398366,21.31576301,9.720207302,,,,,,,
9,840,13.80027242,9.625100466,19.03237011,8.896051142,,,,,,,
9,900,10.19733292,7.36693013,14.27847377,7.469517896,,,,,,,
9,960,4.888833903,3.976975704,6.883851187,4.710899822,,,,,,,
9,1020,1.137643255,1.593781904,1.327510059,2.403884098,,,,,,,
9,1080,-0.270713019,0.552254098,-0.75148397,1.170870365,,,,,,,
9,1140,-1.181481294,-0.203354886,-1.876819899,0.383956373,,,,,,,
9,1200,-1.89319416,-0.784901793,-2.714688642,-0.18107933,,,,,,,
9,1260,-2.465971106,-1.333681976,-3.373324534,-0.814397043,,,,,,,
9,1320,-2.851796067,-1.648329274,-3.721835019,-1.034503173,,,,,,,
9,1380,-3.46842051,-2.07586391,-4.668790436,-1.598123935,,,,,,,
10,0,-3.471872577,-2.210820284,-4.33492651,-1.590815014,,,,,,,
10,60,-3.906806219,-2.420376121,-5.032663845,-1.880362799,,,,,,,
10,120,-4.191135009,-2.546222983,-5.383916134,-1.994530303,,,,,,,
10,180,-4.492033996,-2.646267616,-5.745903944,-2.065385625,,,,,,,
10,240,-4.80509768,-2.714133849,-6.101012387,-2.088612923,,,,,,,
10,300,-5.195629025,-2.737121651,-6.55568543,-2.054066758,,,,,,,
10,360,-5.689146743,-2.660660334,-7.078881678,-1.909481999,,,,,,,
10,420,-6.026955961,-2.631846137,-7.469808788,-1.785065736,,,,,,,
10,480,-3.326637582,-2.382023692,-3.545930355,-1.754210858,,,,,,,
10,540,1.851800115,-0.833354708,4.229553017,-1.270421564,,,,,,,
10,600,7.305168303,2.426209642,11.91664693,1.329890302,,,,,,,
10,660,11.86811795,5.975453684,17.807209,4.407849067,,,,,,,
10,720,14.28539727,9.126244801,20.434871,7.797467366,,,,,,,
10,780,15.24770049,10.48908066,21.28126637,9.624972061,,,,,,,
10,840,13.73187083,9.532827856,18.999305,8.8044218,,,,,,,
10,900,10.1323237,7.278325592,14.24612521,7.37999996,,,,,,,
10,960,4.825646228,3.892871956,6.848228674,4.625304015,,,,,,,
10,1020,1.052288059,1.500608071,1.254958188,2.31294356,,,,,,,
10,1080,-0.36161019,0.459529278,-0.839647926,1.078547159,,,,,,,
10,1140,-1.272790055,-0.29479337,-1.96804872,0.292555595,,,,,,,
10,1200,-1.983763595,-0.875027234,-2.80598698,-0.271221263,,,,,,,
10,1260,-2.555749621,-1.422837449,-3.46431361,-0.903837324,,,,,,,
10,1320,-2.941010976,-1.73636407,-3.812792361,-1.122679799,,,,,,,
10,1380,-3.556578902,-2.163210553,-4.758468965,-1.685849121,,,,,,,
11,0,-3.559871752,-2.297300232,-4.425077526,-1.677516714,,,,,,,
11,60,-3.994616583,-2.5063853,-5.122808954,-1.966614474,,,,,,,
11,120,-4.278956757,-2.631723843,-5.474380061,-2.080255022,,,,,,,
11,180,-4.580004525,-2.731227975,-5.836842529,-2.150541309,,,,,,,
