julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
9,240,1.258576705,3.551888031,0.118363446,4.402481083,,,,,,,
9,300,0.726482957,3.720398578,-0.43809121,4.639380545,,,,,,,
9,360,0.158206981,4.080853769,-0.932854629,5.057825948,,,,,,,
9,420,0.673127626,3.817933315,-0.668515252,4.978856277,,,,,,,
9,480,4.955250289,4.523252423,5.661951263,4.818438752,,,,,,,
9,540,11.15485274,6.89694475,15.02802255,6.1977358,,,,,,,
9,600,17.26552187,10.32828124,23.93562398,8.841379818,,,,,,,
9,660,21.77734225,13.99942819,29.82942595,12.21046001,,,,,,,
9,720,24.10775518,16.94386235,32.59638707,15.26452294,,,,,,,
9,780,24.96402768,18.32369933,33.27700701,17.21182129,,,,,,,
9,840,23.64721532,17.5909317,31.36600596,16.84128814,,,,,,,
9,900,19.8082055,15.531934,25.85881408,15.69520488,,,,,,,
9,960,14.31546414,12.09264952,18.00373505,12.76973684,,,,,,,
9,1020,8.453648057,8.484499736,9.659916725,9.731863708,,,,,,,
9,1080,6.229709889,6.997342305,6.14977204,7.922060401,,,,,,,
9,1140,5.083549919,6.087958431,4.628872816,6.923799965,,,,,,,
9,1200,4.259439178,5.407602102,3.635413958,6.23051324,,,,,,,
9,1260,3.73471404,4.825734055,3.149974704,5.588187251,,,,,,,
9,1320,2.891125878,4.418996676,1.827644738,5.201988376,,,,,,,
9,1380,2.638607376,4.042385354,1.713981453,4.776055953,,,,,,,
10,0,2.30981572,3.793418876,1.350913345,4.545181281,,,,,,,
10,60,2.040444751,3.634662385,1.02467374,4.361573092,,,,,,,
10,120,1.764696651,3.527531896,0.703328671,4.277020844,,,,,,,
10,180,1.467924701,3.455866536,0.363739629,4.246857847,,,,,,,
10,240,1.136433334,3.433532744,-0.007352089,4.283269057,,,,,,,
10,300,0.603566321,3.601905762,-0.56504374,4.520099927,,,,,,,
10,360,0.03694398,3.958490405,-1.060404862,4.936092033,,,,,,,
10,420,0.559377494,3.699729137,-0.784334108,4.857318177,,,,,,,
10,480,4.86486642,4.410079349,5.588756992,4.700525425,,,,,,,
10,540,11.07233103,6.787856687,14.9729975,6.086048131,,,,,,,
10,600,17.18039929,10.21956185,23.87977045,8.732173665,,,,,,,
10,660,21.68814788,13.88899991,29.77025683,12.10137265,,,,,,,
10,720,24.01227774,16.83055858,32.5289114,15.15280564,,,,,,,
10,780,24.8667335,18.20909642,33.20668625,17.09859246,,,,,,,
10,840,23.5508003,17.476839,31.2957928,16.72775429,,,,,,,
10,900,19.71444944,15.41941936,25.79048753,15.58165282,,,,,,,
10,960,14.22377484,11.98357832,17.93537656,12.66012202,,,,,,,
10,1020,8.354533125,8.376088056,9.571289015,9.621558807,,,,,,,
10,1080,6.11193083,6.882634462,6.028684779,7.808171785,,,,,,,
10,1140,4.967275675,5.973550976,4.509410733,6.808740833,,,,,,,
10,1200,4.145620001,5.294651288,3.519996482,6.117211731,,,,,,,
10,1260,3.61084224,4.712783681,3.010827958,5.473590895,,,,,,,
10,1320,2.798314074,4.307820022,1.756290144,5.090265247,,,,,,,
10,1380,2.530120835,3.930911811,1.607064255,4.662794973,,,,,,,
11,0,2.199607379,3.683456008,1.239503805,4.434476525,,,,,,,
11,60,1.929762537,3.524729981,0.911939317,4.2505,,,,,,,
11,120,1.653834929,3.417935205,0.590011655,4.166240207,,,,,,,
11,180,1.356723016,3.346646792,0.249666404,4.136439447,,,,,,,
11,240,1.024650788,3.324758814,-0.122402025,4.173296657,,,,,,,
11,300,0.491261463,3.492835323,-0.680994388,4.409874899,,,,,,,
11,360,-0.073393713,3.84518947,-1.176727793,4.823058525,,,,,,,
11,420,0.456946284,3.59085335,-0.888066174,4.744467783,,,,,,,
11,480,4.787140157,4.306760273,5.530223427,4.591746561,,,,,,,
11,540,11.00319796,6.689200799,14.93415533,5.984144817,,,,,,,
